,edit_history_tweet_ids,source,lang,conversation_id,possibly_sensitive,text,reply_settings,author_id,created_at,id,context_annotations,entities.hashtags,entities.urls,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,attachments.media_keys,entities.annotations
0,['1589500274267553792'],Twitter Web App,ja,1589500274267553792,False,"気になる機種スペックや価格を大公開
iPhone14シリーズ🍎機種情報をご紹介✨
📲https://t.co/EbQanMMpLY

#Apple #iPhone14 #iPhone14Plus #iPhone14Pro #iPhone14ProMax #テルル  #新潟 https://t.co/acIJSk41A5",everyone,117917884,2022-11-07T06:09:31.000Z,1589500274267553792,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1546888717209460736', 'name': 'Apple Fall Event 2022'}}, {'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697333571112960', 'name': 'Technology Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to softwares, apps, communication equipments, hardwares'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1572673833676333056', 'name': 'Iphone 14'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1584926191374344192', 'name': 'Iphone 14'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303989823011606528', 'name': 'Tech events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1436053202835689485', 'name': 'Events'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '848920700073123840', 'name': 'Cell Phones', 'description': 'Cell phones'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848985956778561538', 'name': 'Mobile', 'description': 'Mobile'}}]","[{'start': 67, 'end': 73, 'tag': 'Apple'}, {'start': 74, 'end': 83, 'tag': 'iPhone14'}, {'start': 84, 'end': 97, 'tag': 'iPhone14Plus'}, {'start': 98, 'end': 110, 'tag': 'iPhone14Pro'}, {'start': 111, 'end': 126, 'tag': 'iPhone14ProMax'}, {'start': 127, 'end': 131, 'tag': 'テルル'}, {'start': 133, 'end': 136, 'tag': '新潟'}]","[{'start': 42, 'end': 65, 'url': 'https://t.co/EbQanMMpLY', 'expanded_url': 'https://teluru.jp/posts/1319', 'display_url': 'teluru.jp/posts/1319', 'status': 200, 'title': '総合デジタルショップテルル', 'description': '携帯ショップテルルの公式ホームページ。お役立ち情報、サービス紹介、ショップ店員によるスマホレビューを配信しています。', 'unwound_url': 'https://www.teluru.jp/index.php'}, {'start': 137, 'end': 160, 'url': 'https://t.co/acIJSk41A5', 'expanded_url': 'https://twitter.com/teluru_nishi/status/1589500274267553792/photo/1', 'display_url': 'pic.twitter.com/acIJSk41A5', 'media_key': '3_1589500267388510208'}]",0,0,0,0,['3_1589500267388510208'],
1,['1589500011158568962'],iphone-bot,en,1589500011158568962,False,"✅Dubai Mall iPhone 14 Pro Max 128GB Space Black
Link: https://t.co/V6Z0VzXinT 
#iphone14pro #iphone14promax #iphone14 #iphonedubai",everyone,1573217945202950145,2022-11-07T06:08:28.000Z,1589500011158568962,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1546888717209460736', 'name': 'Apple Fall Event 2022'}}, {'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697333571112960', 'name': 'Technology Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to softwares, apps, communication equipments, hardwares'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1572673833676333056', 'name': 'Iphone 14'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1584926191374344192', 'name': 'Iphone 14'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303989823011606528', 'name': 'Tech events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1436053202835689485', 'name': 'Events'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '848920700073123840', 'name': 'Cell Phones', 'description': 'Cell phones'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848985956778561538', 'name': 'Mobile', 'description': 'Mobile'}}]","[{'start': 79, 'end': 91, 'tag': 'iphone14pro'}, {'start': 92, 'end': 107, 'tag': 'iphone14promax'}, {'start': 108, 'end': 117, 'tag': 'iphone14'}, {'start': 118, 'end': 130, 'tag': 'iphonedubai'}]","[{'start': 54, 'end': 77, 'url': 'https://t.co/V6Z0VzXinT', 'expanded_url': 'https://reserve-prime.apple.com/AE/en_AE/reserve/A?quantity=2&store=R597&partNumber=MQ9P3AA/A&plan=unlocked', 'display_url': 'reserve-prime.apple.com/AE/en_AE/reser…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1589618199062102016/IYo8kXrO?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1589618199062102016/IYo8kXrO?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'iPhone', 'description': 'Powerful. Beautiful. Durable. Check out the new iPhone 14 Pro, iPhone 14 Pro Max, iPhone 14, iPhone 14 Plus, and iPhone SE.', 'unwound_url': 'https://www.apple.com/ae/iphone/'}]",0,0,0,0,,"[{'start': 12, 'end': 24, 'probability': 0.4257, 'type': 'Product', 'normalized_text': 'iPhone 14 Pro'}, {'start': 80, 'end': 90, 'probability': 0.8922, 'type': 'Product', 'normalized_text': 'iphone14pro'}, {'start': 93, 'end': 106, 'probability': 0.8743, 'type': 'Product', 'normalized_text': 'iphone14promax'}, {'start': 109, 'end': 116, 'probability': 0.8678, 'type': 'Product', 'normalized_text': 'iphone14'}, {'start': 119, 'end': 129, 'probability': 0.9213, 'type': 'Product', 'normalized_text': 'iphonedubai'}]"
2,['1589495566760902657'],KATE_LIP,ja,1589495566760902657,False,"〇 Amazonで入荷中！
〇 Apple iPhone 14 Plus 256GB スターライト - SIMフリー 5G対応
〇 11/07 14:50:49
#iPhone14 #iPhone14Plus #iPhone14Pro #iPhone14ProMax
https://t.co/u17i00jgqA",everyone,1195758562825424896,2022-11-07T05:50:49.000Z,1589495566760902657,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1546888717209460736', 'name': 'Apple Fall Event 2022'}}, {'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697333571112960', 'name': 'Technology Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to softwares, apps, communication equipments, hardwares'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1572673833676333056', 'name': 'Iphone 14'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1584926191374344192', 'name': 'Iphone 14'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1085628093627195392', 'name': '5G', 'description': '5G'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303989823011606528', 'name': 'Tech events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1436053202835689485', 'name': 'Events'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '848920700073123840', 'name': 'Cell Phones', 'description': 'Cell phones'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848985956778561538', 'name': 'Mobile', 'description': 'Mobile'}}]","[{'start': 81, 'end': 90, 'tag': 'iPhone14'}, {'start': 91, 'end': 104, 'tag': 'iPhone14Plus'}, {'start': 105, 'end': 117, 'tag': 'iPhone14Pro'}, {'start': 118, 'end': 133, 'tag': 'iPhone14ProMax'}]","[{'start': 134, 'end': 157, 'url': 'https://t.co/u17i00jgqA', 'expanded_url': 'https://www.amazon.co.jp/B04W8O2DJA/dp/B0BDJ3DXJG?m=AN1VRQENFRJN5&tag=evis0-22', 'display_url': 'amazon.co.jp/B04W8O2DJA/dp/…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1589495574251847685/vs4elIbW?format=png&name=orig', 'width': 600, 'height': 315}, {'url': 'https://pbs.twimg.com/news_img/1589495574251847685/vs4elIbW?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Apple iPhone 14 Plus 256GB スターライト - SIMフリー 5G対応', 'description': 'iPhone 14 Plus。超ビッグな 6.7 インチのディスプレイ 1 と一日中使えるバッテリー2 で、ワンダフルな毎日を。 新しいデュアルカメラシステムでは、暗い場所でも明るい場所でも、見とれるほど美しい写真が撮れるようにな りました。あなたの代わりに救助を要請する新しい安全機能、衝突事故検出も搭載しています 。', 'unwound_url': 'https://www.amazon.co.jp/B04W8O2DJA/dp/B0BDJ3DXJG?m=AN1VRQENFRJN5&tag=evis0-22'}]",0,0,0,0,,"[{'start': 2, 'end': 7, 'probability': 0.6896, 'type': 'Organization', 'normalized_text': 'Amazon'}, {'start': 16, 'end': 20, 'probability': 0.9514, 'type': 'Product', 'normalized_text': 'Apple'}, {'start': 22, 'end': 48, 'probability': 0.2803, 'type': 'Product', 'normalized_text': 'iPhone 14 Plus 256GB スターライト'}]"
3,['1589495566668632064'],KATE_LIP,ja,1589495566668632064,False,"〇 Amazonで入荷中！
〇 Apple iPhone 14 Plus 256GB スターライト - SIMフリー 5G対応
〇 11/07 14:50:48
#iPhone14 #iPhone14Plus #iPhone14Pro #iPhone14ProMax
https://t.co/mbqFIlH5Gi",everyone,1195758562825424896,2022-11-07T05:50:49.000Z,1589495566668632064,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1546888717209460736', 'name': 'Apple Fall Event 2022'}}, {'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697333571112960', 'name': 'Technology Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to softwares, apps, communication equipments, hardwares'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1572673833676333056', 'name': 'Iphone 14'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1584926191374344192', 'name': 'Iphone 14'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1085628093627195392', 'name': '5G', 'description': '5G'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303989823011606528', 'name': 'Tech events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1436053202835689485', 'name': 'Events'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '848920700073123840', 'name': 'Cell Phones', 'description': 'Cell phones'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848985956778561538', 'name': 'Mobile', 'description': 'Mobile'}}]","[{'start': 81, 'end': 90, 'tag': 'iPhone14'}, {'start': 91, 'end': 104, 'tag': 'iPhone14Plus'}, {'start': 105, 'end': 117, 'tag': 'iPhone14Pro'}, {'start': 118, 'end': 133, 'tag': 'iPhone14ProMax'}]","[{'start': 134, 'end': 157, 'url': 'https://t.co/mbqFIlH5Gi', 'expanded_url': 'https://www.amazon.co.jp/B0KDON70Z5/dp/B0BDJ3DXJG?m=AN1VRQENFRJN5&tag=evis0-22', 'display_url': 'amazon.co.jp/B0KDON70Z5/dp/…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1589495574474231808/fd7ME3mX?format=png&name=orig', 'width': 600, 'height': 315}, {'url': 'https://pbs.twimg.com/news_img/1589495574474231808/fd7ME3mX?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Apple iPhone 14 Plus 256GB スターライト - SIMフリー 5G対応', 'description': 'iPhone 14 Plus。超ビッグな 6.7 インチのディスプレイ 1 と一日中使えるバッテリー2 で、ワンダフルな毎日を。 新しいデュアルカメラシステムでは、暗い場所でも明るい場所でも、見とれるほど美しい写真が撮れるようにな りました。あなたの代わりに救助を要請する新しい安全機能、衝突事故検出も搭載しています 。', 'unwound_url': 'https://www.amazon.co.jp/B0KDON70Z5/dp/B0BDJ3DXJG?m=AN1VRQENFRJN5&tag=evis0-22'}]",0,0,0,0,,"[{'start': 2, 'end': 7, 'probability': 0.6919, 'type': 'Organization', 'normalized_text': 'Amazon'}, {'start': 16, 'end': 20, 'probability': 0.9526, 'type': 'Product', 'normalized_text': 'Apple'}, {'start': 22, 'end': 48, 'probability': 0.287, 'type': 'Product', 'normalized_text': 'iPhone 14 Plus 256GB スターライト'}]"
4,['1589495566521753601'],KATE_LIP,ja,1589495566521753601,False,"〇 Amazonで入荷中！
〇 Apple iPhone 14 Plus 256GB スターライト - SIMフリー 5G対応
〇 11/07 14:50:48
#iPhone14 #iPhone14Plus #iPhone14Pro #iPhone14ProMax
https://t.co/AcbmTIv6d9",everyone,1195758562825424896,2022-11-07T05:50:49.000Z,1589495566521753601,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1546888717209460736', 'name': 'Apple Fall Event 2022'}}, {'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697333571112960', 'name': 'Technology Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to softwares, apps, communication equipments, hardwares'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1572673833676333056', 'name': 'Iphone 14'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1584926191374344192', 'name': 'Iphone 14'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1085628093627195392', 'name': '5G', 'description': '5G'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303989823011606528', 'name': 'Tech events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1436053202835689485', 'name': 'Events'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '848920700073123840', 'name': 'Cell Phones', 'description': 'Cell phones'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848985956778561538', 'name': 'Mobile', 'description': 'Mobile'}}]","[{'start': 81, 'end': 90, 'tag': 'iPhone14'}, {'start': 91, 'end': 104, 'tag': 'iPhone14Plus'}, {'start': 105, 'end': 117, 'tag': 'iPhone14Pro'}, {'start': 118, 'end': 133, 'tag': 'iPhone14ProMax'}]","[{'start': 134, 'end': 157, 'url': 'https://t.co/AcbmTIv6d9', 'expanded_url': 'https://www.amazon.co.jp/B0V1CHZV4O/dp/B0BDJ3DXJG?m=AN1VRQENFRJN5&tag=evis0-22', 'display_url': 'amazon.co.jp/B0V1CHZV4O/dp/…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1589495609148448769/-5jQUb3R?format=png&name=orig', 'width': 600, 'height': 315}, {'url': 'https://pbs.twimg.com/news_img/1589495609148448769/-5jQUb3R?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Apple iPhone 14 Plus 256GB スターライト - SIMフリー 5G対応', 'description': 'iPhone 14 Plus。超ビッグな 6.7 インチのディスプレイ 1 と一日中使えるバッテリー2 で、ワンダフルな毎日を。 新しいデュアルカメラシステムでは、暗い場所でも明るい場所でも、見とれるほど美しい写真が撮れるようにな りました。あなたの代わりに救助を要請する新しい安全機能、衝突事故検出も搭載しています 。', 'unwound_url': 'https://www.amazon.co.jp/B0V1CHZV4O/dp/B0BDJ3DXJG?m=AN1VRQENFRJN5&tag=evis0-22'}]",0,0,0,0,,"[{'start': 2, 'end': 7, 'probability': 0.6919, 'type': 'Organization', 'normalized_text': 'Amazon'}, {'start': 16, 'end': 20, 'probability': 0.9526, 'type': 'Product', 'normalized_text': 'Apple'}, {'start': 22, 'end': 48, 'probability': 0.287, 'type': 'Product', 'normalized_text': 'iPhone 14 Plus 256GB スターライト'}]"
